Date,Scored,Name,ID,Team,Bet,GPG,Last 5 GPG,HGPG,PPG,OTPM,TGPG,OTGA,is_home
2024-03-09,0,Oliver Ekman-Larsson,8475171,Florida,1000,0.140625,0,0.081218,4,18087,3.28125,3.06451,1
2024-03-09,0,Gustav Forsling,8478055,Florida,650,0.15873,0.2,0.1417,2,18087,3.28125,3.06451,1
2024-03-09,0,Dmitry Kulikov,8475179,Florida,1600,0,0,0.047847,0,18087,3.28125,3.06451,1
2024-03-09,0,Niko Mikkola,8478859,Florida,1300,0.046875,0,0.03211,0,18087,3.28125,3.06451,1
2024-03-09,0,Brandon Montour,8477986,Florida,425,0.125,0.2,0.170833,7,18087,3.28125,3.06451,1
2024-03-09,0,Mikael Backlund,8474150,Calgary,295,0.209677,0.2,0.205882,6,21366,3.17741,2.35937,0
2024-03-09,0,Blake Coleman,8476399,Calgary,235,0.419355,0.8,0.261603,2,21366,3.17741,2.35937,0
2024-03-09,0,Matt Coronato,8482679,Calgary,425,0.0625,0,0.058824,1,21366,3.17741,2.35937,0
2024-03-09,0,Walker Duehr,8482652,Calgary,950,0.03125,0,0.133333,0,21366,3.17741,2.35937,0
2024-03-09,0,Jonathan Huberdeau,8476456,Calgary,340,0.147541,0,0.23913,11,21366,3.17741,2.35937,0
2024-03-09,0,Dryden Hunt,8478211,Calgary,850,0.166667,0.4,0.085938,0,21366,3.17741,2.35937,0
2024-03-09,0,Nazem Kadri,8475172,Calgary,200,0.354839,0.4,0.350649,26,21366,3.17741,2.35937,0
2024-03-09,0,Andrei Kuzmenko,8483808,Calgary,370,0.240741,0.4,0.385185,19,21366,3.17741,2.35937,0
2024-03-09,0,Andrew Mangiapane,8478233,Calgary,320,0.213115,0.4,0.28692,12,21366,3.17741,2.35937,0
2024-03-09,0,Jakob Pelletier,8481592,Calgary,600,0.111111,0.2,0.121212,2,21366,3.17741,2.35937,0
2024-03-09,0,Kevin Rooney,8479291,Calgary,1000,0.076923,0,0.066038,0,21366,3.17741,2.35937,0
2024-03-09,1,Yegor Sharangovich,8481068,Calgary,260,0.403226,1,0.287037,5,21366,3.17741,2.35937,0
2024-03-09,0,Rasmus Andersson,8478397,Calgary,700,0.12069,0,0.108225,4,21366,3.17741,2.35937,0
2024-03-09,0,Joel Hanley,8477810,Calgary,2000,0,0,0.01626,0,21366,3.17741,2.35937,0
2024-03-09,0,Oliver Kylington,8478430,Calgary,1200,0.133333,0,0.12,1,21366,3.17741,2.35937,0
2024-03-09,0,Daniil Miromanov,8482624,Calgary,0,0,0,0.068966,1,21366,3.17741,2.35937,0
2024-03-09,0,Brayden Pachal,8481167,Calgary,1600,0.033333,0,0.023256,0,21366,3.17741,2.35937,0
2024-03-09,0,MacKenzie Weegar,8477346,Calgary,500,0.241935,0,0.11588,2,21366,3.17741,2.35937,0
2024-03-09,0,Josh Anderson,8476981,MontrÃƒÂ©al,425,0.135593,0.2,0.243655,6,17046,2.7619,3.14285,1
2024-03-09,0,Joel Armia,8476469,MontrÃƒÂ©al,450,0.234043,0.4,0.16,1,17046,2.7619,3.14285,1
2024-03-09,0,Cole Caufield,8481540,MontrÃƒÂ©al,140,0.301587,0,0.386364,20,17046,2.7619,3.14285,1
2024-03-09,0,Jake Evans,8478133,MontrÃƒÂ©al,650,0.079365,0.2,0.10582,1,17046,2.7619,3.14285,1
2024-03-09,0,Brendan Gallagher,8475848,MontrÃƒÂ©al,380,0.172414,0.2,0.165563,6,17046,2.7619,3.14285,1
2024-03-09,0,Rafael Harvey-Pinard,8481093,MontrÃƒÂ©al,700,0.038462,0,0.25,4,17046,2.7619,3.14285,1
2024-03-09,1,Alex Newhook,8481618,MontrÃƒÂ©al,340,0.25,0.2,0.173077,5,17046,2.7619,3.14285,1
2024-03-09,0,Tanner Pearson,8476871,MontrÃƒÂ©al,550,0.113636,0.2,0.15873,2,17046,2.7619,3.14285,1
2024-03-09,0,Michael Pezzetta,8479543,MontrÃƒÂ©al,0,0.068182,0,0.094937,0,17046,2.7619,3.14285,1
2024-03-09,0,Joshua Roy,8482749,MontrÃƒÂ©al,500,0.166667,0.4,0.166667,0,17046,2.7619,3.14285,1
2024-03-09,0,Juraj Slafkovsky,8483515,MontrÃƒÂ©al,260,0.206349,0.2,0.166667,6,17046,2.7619,3.14285,1
2024-03-09,0,Nick Suzuki,8480018,MontrÃƒÂ©al,180,0.396825,0.6,0.317181,24,17046,2.7619,3.14285,1
2024-03-09,0,Kaiden Guhle,8482087,MontrÃƒÂ©al,1200,0.067797,0,0.07767,0,17046,2.7619,3.14285,1
2024-03-09,0,Jordan Harris,8480887,MontrÃƒÂ©al,1600,0.051282,0.2,0.061404,0,17046,2.7619,3.14285,1
2024-03-09,1,Mike Matheson,8476875,MontrÃƒÂ©al,550,0.126984,0,0.145833,5,17046,2.7619,3.14285,1
2024-03-09,0,David Savard,8475233,MontrÃƒÂ©al,1200,0.121951,0.2,0.066667,0,17046,2.7619,3.14285,1
2024-03-09,0,Jayden Struble,8481593,MontrÃƒÂ©al,1500,0.073171,0.2,0.073171,0,17046,2.7619,3.14285,1
2024-03-09,0,Arber Xhekaj,8482964,MontrÃƒÂ©al,1000,0.09375,0,0.096386,2,17046,2.7619,3.14285,1
2024-03-09,0,Tyler Bertuzzi,8477479,Toronto,205,0.193548,0.2,0.294118,18,20497,3.53968,3.49206,0
2024-03-09,0,Connor Dewar,8480980,Toronto,0,0.175439,0.6,0.1,0,20497,3.53968,3.49206,0
2024-03-09,1,Max Domi,8477503,Toronto,340,0.111111,0,0.177419,9,20497,3.53968,3.49206,0
2024-03-09,0,Pontus Holmberg,8480995,Toronto,0,0.085714,0,0.111111,1,20497,3.53968,3.49206,0
2024-03-09,0,Calle Jarnkrok,8475714,Toronto,320,0.2,0,0.207547,5,20497,3.53968,3.49206,0
2024-03-09,0,David Kampf,8480144,Toronto,700,0.084746,0,0.103734,0,20497,3.53968,3.49206,0
2024-03-09,0,Matthew Knies,8482720,Toronto,340,0.180328,0.2,0.169014,0,20497,3.53968,3.49206,0
2024-03-09,0,Auston Matthews,8479318,Toronto,-135,0.870968,0.4,0.718062,46,20497,3.53968,3.49206,0
2024-03-09,1,Bobby McMann,8482259,Toronto,310,0.230769,0,0.183673,1,20497,3.53968,3.49206,0
2024-03-09,0,William Nylander,8477939,Toronto,140,0.539683,0.6,0.471311,34,20497,3.53968,3.49206,0
2024-03-09,0,Ryan Reaves,8471817,Toronto,750,0.083333,0,0.064356,0,20497,3.53968,3.49206,0
2024-03-09,1,John Tavares,8475166,Toronto,180,0.311475,0.4,0.37395,37,20497,3.53968,3.49206,0
2024-03-09,0,TJ Brodie,8474673,Toronto,0,0,0,0.027273,0,20497,3.53968,3.49206,0
2024-03-09,0,Joel Edmundson,8476441,Toronto,0,0.022727,0,0.046512,0,20497,3.53968,3.49206,0
2024-03-09,0,Timothy Liljegren,8480043,Toronto,900,0.045455,0,0.072626,1,20497,3.53968,3.49206,0
2024-03-09,0,Ilya Lyubushkin,8480950,Toronto,1300,0,0,0.018957,0,20497,3.53968,3.49206,0
2024-03-09,0,Jake McCabe,8476931,Toronto,900,0.107143,0,0.059633,1,20497,3.53968,3.49206,0
2024-03-09,0,Morgan Rielly,8476853,Toronto,500,0.12069,0,0.125561,5,20497,3.53968,3.49206,0
2024-03-09,0,Justin Bailey,8477473,San Jose,600,0.121951,0,0.090909,0,16926,2.19354,3.57377,1
2024-03-09,0,Alexander Barabanov,8482222,San Jose,0,0.078947,0,0.159091,5,16926,2.19354,3.57377,1
2024-03-09,1,Thomas Bordeleau,8482133,San Jose,360,0.285714,0.2,0.086957,1,16926,2.19354,3.57377,1
2024-03-09,0,Ryan Carpenter,8477846,San Jose,750,0.088889,0.2,0.059701,0,16926,2.19354,3.57377,1
2024-03-09,0,William Eklund,8482667,San Jose,275,0.166667,0.4,0.155844,5,16926,2.19354,3.57377,1
2024-03-09,0,Mikael Granlund,8475798,San Jose,270,0.183673,0.4,0.141509,5,16926,2.19354,3.57377,1
2024-03-09,0,Mike Hoffman,8474884,San Jose,500,0.166667,0.4,0.201031,8,16926,2.19354,3.57377,1
2024-03-09,0,Klim Kostin,8480011,San Jose,0,0.090909,0,0.147887,0,16926,2.19354,3.57377,1
2024-03-09,0,Luke Kunin,8479316,San Jose,400,0.140351,0,0.149425,4,16926,2.19354,3.57377,1
2024-03-09,0,Nico Sturm,8481477,San Jose,550,0.116279,0.2,0.137255,1,16926,2.19354,3.57377,1
2024-03-09,0,Filip Zadina,8480821,San Jose,295,0.175439,0.4,0.142857,5,16926,2.19354,3.57377,1
2024-03-09,0,Fabian Zetterlund,8480188,San Jose,225,0.258065,0.2,0.174825,4,16926,2.19354,3.57377,1
2024-03-09,0,Calen Addison,8480884,San Jose,1200,0.019231,0,0.046512,0,16926,2.19354,3.57377,1
2024-03-09,0,Kyle Burroughs,8477335,San Jose,1300,0.018868,0,0.027972,0,16926,2.19354,3.57377,1
2024-03-09,0,Mario Ferraro,8479983,San Jose,850,0.017241,0,0.036269,0,16926,2.19354,3.57377,1
2024-03-09,0,Henry Thrun,8481567,San Jose,900,0.032258,0,0.025641,1,16926,2.19354,3.57377,1
2024-03-09,0,Marc-Edouard Vlasic,8471709,San Jose,1200,0.135135,0,0.047368,0,16926,2.19354,3.57377,1
2024-03-09,0,Drake Batherson,8480208,Ottawa,195,0.360656,0.6,0.322751,22,19601,3.2295,3.93548,0
2024-03-09,0,Rourke Chartier,8478078,Ottawa,700,0.055556,0,0.047619,0,19601,3.2295,3.93548,0
2024-03-09,0,Claude Giroux,8473512,Ottawa,180,0.295082,0,0.337719,14,19601,3.2295,3.93548,0
2024-03-09,0,Ridly Greig,8482092,Ottawa,350,0.176471,0,0.15493,2,19601,3.2295,3.93548,0
2024-03-09,0,Mathieu Joseph,8478472,Ottawa,360,0.196078,0,0.142045,1,19601,3.2295,3.93548,0
2024-03-09,0,Mark Kastelic,8480355,Ottawa,800,0.068182,0.2,0.096,0,19601,3.2295,3.93548,0
2024-03-09,0,Boris Katchouk,8479383,Ottawa,0,0.131579,0,0.083871,0,19601,3.2295,3.93548,0
2024-03-09,0,Dominik Kubalik,8477330,Ottawa,500,0.175439,0.2,0.208333,13,19601,3.2295,3.93548,0
2024-03-09,0,Shane Pinto,8481596,Ottawa,195,0.3,0.2,0.242991,7,19601,3.2295,3.93548,0
2024-03-09,0,Jiri Smejkal,8484314,Ottawa,550,0,0,0,0,19601,3.2295,3.93548,0
2024-03-09,1,Tim StÃƒÂ¼tzle,8482116,Ottawa,0,0.229508,0,0.344037,17,19601,3.2295,3.93548,0
2024-03-09,0,Brady Tkachuk,8480801,Ottawa,110,0.45,0.4,0.41629,27,19601,3.2295,3.93548,0
2024-03-09,0,Jacob Bernard-Docker,8480879,Ottawa,1300,0.076923,0,0.050633,0,19601,3.2295,3.93548,0
2024-03-09,0,Erik Brannstrom,8480073,Ottawa,1100,0.054545,0,0.027473,0,19601,3.2295,3.93548,0
2024-03-09,0,Jakob Chychrun,8479345,Ottawa,425,0.147541,0,0.160256,9,19601,3.2295,3.93548,0
2024-03-09,0,Maxence Guenette,8481679,Ottawa,1200,0,0,0,0,19601,3.2295,3.93548,0
2024-03-09,0,Jake Sanderson,8482105,Ottawa,500,0.12069,0,0.081481,4,19601,3.2295,3.93548,0
2024-03-09,0,Artem Zub,8482245,Ottawa,950,0.0625,0,0.065934,0,19601,3.2295,3.93548,0
2024-03-09,0,Anthony Cirelli,8478519,Tampa Bay,285,0.222222,0.4,0.212389,7,20257,3.34375,2.875,1
2024-03-09,1,Anthony Duclair,8477407,Tampa Bay,0,0.285714,1,0.303371,15,20257,3.34375,2.875,1
2024-03-09,0,Michael Eyssimont,8479591,Tampa Bay,475,0.142857,0.2,0.123967,2,20257,3.34375,2.875,1
2024-03-09,0,Luke Glendening,8476822,Tampa Bay,850,0.140625,0,0.096234,0,20257,3.34375,2.875,1
2024-03-09,1,Brandon Hagel,8479542,Tampa Bay,195,0.34375,0.2,0.318725,12,20257,3.34375,2.875,1
2024-03-09,0,Nikita Kucherov,8476453,Tampa Bay,120,0.603175,0.2,0.461538,36,20257,3.34375,2.875,1
2024-03-09,0,Tyler Motte,8477353,Tampa Bay,700,0.111111,0.2,0.117347,0,20257,3.34375,2.875,1
2024-03-09,1,Nicholas Paul,8477426,Tampa Bay,320,0.265625,0.2,0.221344,13,20257,3.34375,2.875,1
2024-03-09,1,Brayden Point,8478010,Tampa Bay,160,0.5,0.6,0.506608,43,20257,3.34375,2.875,1
2024-03-09,1,Conor Sheary,8477839,Tampa Bay,800,0.043478,0.2,0.17561,4,20257,3.34375,2.875,1
2024-03-09,0,Steven Stamkos,8474564,Tampa Bay,215,0.393443,0.2,0.448413,43,20257,3.34375,2.875,1
2024-03-09,0,Austin Watson,8475766,Tampa Bay,0,0.071429,0,0.123529,0,20257,3.34375,2.875,1
2024-03-09,0,Erik Cernak,8478416,Tampa Bay,1500,0.019231,0,0.024876,0,20257,3.34375,2.875,1
2024-03-09,0,Matt Dumba,8476856,Tampa Bay,0,0.068966,0,0.07767,1,20257,3.34375,2.875,1
2024-03-09,0,Haydn Fleury,8477938,Tampa Bay,0,0.052632,0,0.035294,0,20257,3.34375,2.875,1
2024-03-09,1,Victor Hedman,8475167,Tampa Bay,500,0.16129,0.2,0.169355,13,20257,3.34375,2.875,1
2024-03-09,0,Nick Perbix,8480246,Tampa Bay,1600,0.032258,0,0.051095,0,20257,3.34375,2.875,1
2024-03-09,0,Darren Raddysh,8478178,Tampa Bay,1300,0.0625,0,0.065934,0,20257,3.34375,2.875,1
2024-03-09,0,Cam Atkinson,8474715,Philadelphia,400,0.213115,0,0.268657,4,17854,2.9375,3.42187,0
2024-03-09,0,Noah Cates,8480220,Philadelphia,550,0.071429,0.2,0.15,4,17854,2.9375,3.42187,0
2024-03-09,0,Sean Couturier,8476461,Philadelphia,330,0.183333,0,0.191011,5,17854,2.9375,3.42187,0
2024-03-09,0,Nicolas Deslauriers,8475235,Philadelphia,950,0,0,0.063348,0,17854,2.9375,3.42187,0
2024-03-09,0,Joel Farabee,8480797,Philadelphia,265,0.28125,0.2,0.239234,3,17854,2.9375,3.42187,0
2024-03-09,0,Tyson Foerster,8482159,Philadelphia,240,0.271186,0.6,0.283582,4,17854,2.9375,3.42187,0
2024-03-09,0,Morgan Frost,8480028,Philadelphia,360,0.169811,0,0.174603,4,17854,2.9375,3.42187,0
2024-03-09,0,Denis Gurianov,8478495,Philadelphia,0,0.071429,0,0.120253,5,17854,2.9375,3.42187,0
2024-03-09,0,Garnet Hathaway,8477903,Philadelphia,500,0.109375,0.2,0.147679,0,17854,2.9375,3.42187,0
2024-03-09,0,Travis Konecny,8478439,Philadelphia,135,0.465517,0.6,0.375635,11,17854,2.9375,3.42187,0
2024-03-09,0,Scott Laughton,8476872,Philadelphia,350,0.15625,0.2,0.186603,6,17854,2.9375,3.42187,0
2024-03-09,0,Ryan Poehling,8480068,Philadelphia,400,0.135593,0.2,0.142012,2,17854,2.9375,3.42187,0
2024-03-09,0,Owen Tippett,8480015,Philadelphia,165,0.366667,0.2,0.295,13,17854,2.9375,3.42187,0
2024-03-09,0,Ronnie Attard,8481521,Philadelphia,1100,0,0,0.111111,0,17854,2.9375,3.42187,0
2024-03-09,0,Erik Johnson,8473446,Philadelphia,0,0.06,0,0.059908,0,17854,2.9375,3.42187,0
2024-03-09,0,Travis Sanheim,8477948,Philadelphia,650,0.126984,0.2,0.098214,0,17854,2.9375,3.42187,0
2024-03-09,0,Marc Staal,8471686,Philadelphia,1500,0.034483,0,0.034483,0,17854,2.9375,3.42187,0
2024-03-09,0,Cam York,8481546,Philadelphia,850,0.140625,0.4,0.094595,1,17854,2.9375,3.42187,0
2024-03-09,0,Nicolas Aube-Kubel,8477979,Washington,600,0.130435,0,0.112299,0,18166,2.67213,3.55555,1
2024-03-09,1,Hendrix Lapierre,8482148,Washington,350,0.2,0.8,0.194444,0,18166,2.67213,3.55555,1
2024-03-09,0,Beck Malenstyn,8479359,Washington,500,0.1,0.2,0.098765,0,18166,2.67213,3.55555,1
2024-03-09,0,Connor McMichael,8481580,Washington,280,0.20339,0,0.153285,1,18166,2.67213,3.55555,1
2024-03-09,1,Sonny Milano,8477947,Washington,330,0.3,0.8,0.2125,8,18166,2.67213,3.55555,1
2024-03-09,0,Ivan Miroshnichenko,8483491,Washington,450,0.2,0.2,0.2,0,18166,2.67213,3.55555,1
2024-03-09,0,Alex Ovechkin,8471214,Washington,125,0.310345,0.4,0.518692,39,18166,2.67213,3.55555,1
2024-03-09,0,Max Pacioretty,8474157,Washington,220,0.115385,0.4,0.357143,7,18166,2.67213,3.55555,1
2024-03-09,0,Aliaksei Protas,8481656,Washington,370,0.083333,0.2,0.07947,0,18166,2.67213,3.55555,1
2024-03-09,1,Michael Sgarbossa,8475958,Washington,550,0.142857,0.2,0.166667,0,18166,2.67213,3.55555,1
2024-03-09,0,Dylan Strome,8478440,Washington,190,0.360656,0.2,0.317536,13,18166,2.67213,3.55555,1
2024-03-09,1,Tom Wilson,8476880,Washington,250,0.233333,0.2,0.302326,13,18166,2.67213,3.55555,1
2024-03-09,0,Alexander Alexeyev,8480823,Washington,1500,0.052632,0,0.019231,0,18166,2.67213,3.55555,1
2024-03-09,0,Ethan Bear,8478451,Washington,1500,0.047619,0,0.064286,0,18166,2.67213,3.55555,1
2024-03-09,0,John Carlson,8474590,Washington,425,0.081967,0.4,0.172973,12,18166,2.67213,3.55555,1
2024-03-09,0,Nick Jensen,8475324,Washington,1100,0.016949,0.2,0.050459,0,18166,2.67213,3.55555,1
2024-03-09,0,Rasmus Sandin,8480873,Washington,800,0.056604,0,0.085714,0,18166,2.67213,3.55555,1
2024-03-09,0,Trevor van Riemsdyk,8477845,Washington,1100,0,0,0.044554,0,18166,2.67213,3.55555,1
2024-03-09,0,Joey Anderson,8479315,Chicago,550,0.055556,0,0.101266,0,18588,2.04761,3.09836,0
2024-03-09,0,Connor Bedard,8484144,Chicago,165,0.346939,0,0.346939,2,18588,2.04761,3.09836,0
2024-03-09,0,Colin Blackwell,8476278,Chicago,500,0.151515,0,0.119205,1,18588,2.04761,3.09836,0
2024-03-09,0,Jason Dickinson,8477450,Chicago,360,0.285714,0.2,0.157635,3,18588,2.04761,3.09836,0
2024-03-09,0,Ryan Donato,8477987,Chicago,425,0.118644,0.2,0.169725,1,18588,2.04761,3.09836,0
2024-03-09,0,MacKenzie Entwistle,8480025,Chicago,800,0.056604,0.2,0.068966,0,18588,2.04761,3.09836,0
2024-03-09,0,Nick Foligno,8473422,Chicago,300,0.267857,0.4,0.145078,8,18588,2.04761,3.09836,0
2024-03-09,0,Reese Johnson,8481147,Chicago,0,0.051282,0,0.052632,0,18588,2.04761,3.09836,0
2024-03-09,1,Tyler Johnson,8474870,Chicago,310,0.25,0,0.207692,9,18588,2.04761,3.09836,0
2024-03-09,0,Philipp Kurashev,8480798,Chicago,285,0.196429,0.4,0.134715,6,18588,2.04761,3.09836,0
2024-03-09,0,Taylor Raddysh,8479390,Chicago,380,0.086207,0,0.171429,11,18588,2.04761,3.09836,0
2024-03-09,0,Zachary Sanford,8477482,Chicago,0,0,0,0.089431,1,18588,2.04761,3.09836,0
2024-03-09,0,Seth Jones,8477495,Chicago,475,0.0625,0.4,0.10101,3,18588,2.04761,3.09836,0
2024-03-09,0,Kevin Korchinski,8483466,Chicago,950,0.052632,0,0.052632,0,18588,2.04761,3.09836,0
2024-03-09,0,Jaycob Megna,8477034,Chicago,1500,0,0,0.024194,0,18588,2.04761,3.09836,0
2024-03-09,0,Jarred Tinordi,8475797,Chicago,1600,0,0,0.033333,0,18588,2.04761,3.09836,0
2024-03-09,0,Alex Vlasic,8481568,Chicago,1000,0.035088,0,0.038462,0,18588,2.04761,3.09836,0
2024-03-09,0,Nikita Zaitsev,8479458,Chicago,0,0.076923,0.2,0.037313,0,18588,2.04761,3.09836,0
2024-03-09,0,Will Cuylle,8482157,Rangers,0,0.177419,0.2,0.166667,1,16786,3.30645,3.07936,1
2024-03-09,0,Barclay Goodrow,8476624,Rangers,750,0.016667,0,0.109705,1,16786,3.30645,3.07936,1
2024-03-09,1,Kaapo Kakko,8481554,Rangers,350,0.170732,0,0.182292,1,16786,3.30645,3.07936,1
2024-03-09,1,Chris Kreider,8475184,Rangers,115,0.5,0.4,0.542169,54,16786,3.30645,3.07936,1
2024-03-09,0,Alexis LafreniÃƒÂ¨re,8482109,Rangers,0,0.290323,0.4,0.220884,5,16786,3.30645,3.07936,1
2024-03-09,0,Artemi Panarin,8478550,Rangers,125,0.564516,0.6,0.373984,26,16786,3.30645,3.07936,1
2024-03-09,0,Jack Roslovic,8478458,Rangers,0,0.15,0.4,0.19697,6,16786,3.30645,3.07936,1
2024-03-09,1,Vincent Trocheck,8476389,Rangers,150,0.354839,0.4,0.292683,26,16786,3.30645,3.07936,1
2024-03-09,1,Jimmy Vesey,8476918,Rangers,550,0.2,0,0.143519,0,16786,3.30645,3.07936,1
2024-03-09,0,Alex Wennberg,8477505,Rangers,0,0.15,0.2,0.148305,8,16786,3.30645,3.07936,1
2024-03-09,0,Mika Zibanejad,8476459,Rangers,170,0.311475,0,0.390438,50,16786,3.30645,3.07936,1
2024-03-09,0,Adam Fox,8479323,Rangers,500,0.192308,0.2,0.158996,7,16786,3.30645,3.07936,1
2024-03-09,0,Erik Gustafsson,8476979,Rangers,1000,0.081967,0,0.083333,0,16786,3.30645,3.07936,1
2024-03-09,0,Zac Jones,8481708,Rangers,0,0.058824,0.2,0.044444,0,16786,3.30645,3.07936,1
2024-03-09,0,Ryan Lindgren,8479324,Rangers,1300,0.033333,0,0.044444,0,16786,3.30645,3.07936,1
2024-03-09,0,K'Andre Miller,8480817,Rangers,1100,0.116667,0,0.100806,1,16786,3.30645,3.07936,1
2024-03-09,0,Braden Schneider,8482073,Rangers,1500,0.048387,0,0.051643,0,16786,3.30645,3.07936,1
2024-03-09,0,Sammy Blais,8478104,St. Louis,0,0.022727,0,0.077519,0,17724,2.79365,2.7258,0
2024-03-09,0,Zack Bolduc,8482737,St. Louis,550,0.125,0,0.125,0,17724,2.79365,2.7258,0
2024-03-09,0,Pavel Buchnevich,8477402,St. Louis,175,0.393443,0.2,0.38756,24,17724,2.79365,2.7258,0
2024-03-09,0,Kevin Hayes,8475763,St. Louis,475,0.174603,0.2,0.203125,8,17724,2.79365,2.7258,0
2024-03-09,0,Kasperi Kapanen,8477953,St. Louis,700,0.072727,0,0.144928,3,17724,2.79365,2.7258,0
2024-03-09,0,Jordan Kyrou,8479385,St. Louis,165,0.31746,0.2,0.399123,22,17724,2.79365,2.7258,0
2024-03-09,0,Jake Neighbours,8482089,St. Louis,0,0.31746,0.2,0.234783,8,17724,2.79365,2.7258,0
2024-03-09,0,Brandon Saad,8476438,St. Louis,320,0.285714,0.2,0.28125,15,17724,2.79365,2.7258,0
2024-03-09,0,Brayden Schenn,8475170,St. Louis,370,0.206349,0,0.26484,15,17724,2.79365,2.7258,0
2024-03-09,0,Oskar Sundqvist,8476897,St. Louis,475,0.095238,0,0.131579,6,17724,2.79365,2.7258,0
2024-03-09,0,Robert Thomas,8480023,St. Louis,225,0.31746,0.2,0.272727,12,17724,2.79365,2.7258,0
2024-03-09,0,Alexey Toropchenko,8480281,St. Louis,600,0.174603,0.4,0.133721,0,17724,2.79365,2.7258,0
2024-03-09,0,Justin Faulk,8475753,St. Louis,700,0.043478,0,0.138889,4,17724,2.79365,2.7258,0
2024-03-09,0,Torey Krug,8476792,St. Louis,600,0.047619,0.2,0.098446,7,17724,2.79365,2.7258,0
2024-03-09,0,Nick Leddy,8475181,St. Louis,1300,0.047619,0,0.04,0,17724,2.79365,2.7258,0
2024-03-09,0,Colton Parayko,8476892,St. Louis,800,0.142857,0,0.089744,0,17724,2.79365,2.7258,0
2024-03-09,0,Scott Perunovich,8481059,St. Louis,1300,0,0,0,0,17724,2.79365,2.7258,0
2024-03-09,0,Marco Scandella,8474618,St. Louis,1900,0.034483,0,0.039474,0,17724,2.79365,2.7258,0
2024-03-09,0,Teddy Blueger,8476927,Vancouver,700,0.098039,0,0.098958,0,17856,3.52307,2.37096,1
2024-03-09,0,Brock Boeser,8478444,Vancouver,180,0.538462,0.4,0.361905,32,17856,3.52307,2.37096,1
2024-03-09,1,Phillip Di Giuseppe,8476858,Vancouver,800,0.088889,0.2,0.133333,0,17856,3.52307,2.37096,1
2024-03-09,0,Conor Garland,8478856,Vancouver,320,0.2,0.4,0.219731,3,17856,3.52307,2.37096,1
2024-03-09,1,Nils Hoglander,8481535,Vancouver,370,0.301587,0.4,0.216216,1,17856,3.52307,2.37096,1
2024-03-09,0,Sam Lafferty,8478043,Vancouver,650,0.177419,0,0.147208,0,17856,3.52307,2.37096,1
2024-03-09,0,Elias Lindholm,8477496,Vancouver,340,0.2,0,0.343096,27,17856,3.52307,2.37096,1
2024-03-09,0,Ilya Mikheyev,8481624,Vancouver,500,0.163934,0,0.275449,5,17856,3.52307,2.37096,1
2024-03-09,1,J.T. Miller,8476468,Vancouver,170,0.476923,0.4,0.420354,28,17856,3.52307,2.37096,1
2024-03-09,1,Elias Pettersson,8480012,Vancouver,185,0.461538,0.2,0.448889,26,17856,3.52307,2.37096,1
2024-03-09,1,Pius Suter,8480459,Vancouver,400,0.235294,0,0.193396,2,17856,3.52307,2.37096,1
2024-03-09,0,Ian Cole,8474013,Vancouver,1500,0.03125,0,0.037975,0,17856,3.52307,2.37096,1
2024-03-09,0,Filip Hronek,8479425,Vancouver,700,0.076923,0,0.091787,8,17856,3.52307,2.37096,1
2024-03-09,0,Quinn Hughes,8480800,Vancouver,475,0.2,0.2,0.127854,4,17856,3.52307,2.37096,1
2024-03-09,0,Noah Juulsen,8478454,Vancouver,1700,0.020833,0,0.014706,0,17856,3.52307,2.37096,1
2024-03-09,0,Carson Soucy,8477369,Vancouver,1500,0.086957,0,0.089385,1,17856,3.52307,2.37096,1
2024-03-09,0,Nikita Zadorov,8477507,Vancouver,1300,0.050847,0,0.092511,0,17856,3.52307,2.37096,1
2024-03-09,0,Mason Appleton,8478891,Winnipeg,500,0.16129,0,0.130682,1,19883,3.1129,2.70769,0
2024-03-09,0,Morgan Barron,8480289,Winnipeg,750,0.163934,0.2,0.122699,0,19883,3.1129,2.70769,0
2024-03-09,0,Kyle Connor,8478398,Winnipeg,150,0.565217,0.4,0.504717,20,19883,3.1129,2.70769,0
2024-03-09,0,Nikolaj Ehlers,8477940,Winnipeg,240,0.306452,0.2,0.347059,7,19883,3.1129,2.70769,0
2024-03-09,0,David Gustafsson,8481019,Winnipeg,0,0.066667,0,0.024691,0,19883,3.1129,2.70769,0
2024-03-09,0,Alex Iafallo,8480113,Winnipeg,390,0.129032,0,0.201878,13,19883,3.1129,2.70769,0
2024-03-09,0,Rasmus Kupari,8480845,Winnipeg,0,0,0,0.050314,1,19883,3.1129,2.70769,0
2024-03-09,0,Adam Lowry,8476392,Winnipeg,425,0.16129,0.4,0.175439,2,19883,3.1129,2.70769,0
2024-03-09,0,Sean Monahan,8477497,Winnipeg,265,0.333333,0.4,0.228758,15,19883,3.1129,2.70769,0
2024-03-09,0,Vladislav Namestnikov,8476480,Winnipeg,340,0.135593,0.4,0.147982,4,19883,3.1129,2.70769,0
2024-03-09,0,Nino Niederreiter,8475799,Winnipeg,280,0.290323,0.8,0.303419,12,19883,3.1129,2.70769,0
2024-03-09,0,Mark Scheifele,8476460,Winnipeg,205,0.339286,0.4,0.4375,25,19883,3.1129,2.70769,0
2024-03-09,0,Dylan DeMelo,8476331,Winnipeg,1100,0.016129,0,0.036697,0,19883,3.1129,2.70769,0
